,fluxes
rxn05544_c4,1.9093391274792206
rxn12638_c1,0.7977323135104323
rxn06510_c3,-0.014298643170927328
rxn02186_c3,0.15153176396111306
rxn02405_c3,0.02859728634185465
rxn01644_c6,0.03976770351658129
rxn01333_c3,-0.08869079794651503
rxn12847_c6,0.05262861679264591
rxn12510_c3,0.001426366244048825
rxn05146_c3,0.38895620461419145
rxn08766_c1,0.15993799025052297
rxn01465_c6,-0.07656388989851999
rxn00248_c6,0.08773159127386208
rxn05145_c6,0.2282791719038355
rxn01643_c6,-0.10372061093020943
rxn10663_c3,-0.15993799025052305
rxn00467_c5,-0.10612970573256196
rxn00113_c5,0.10612970573256196
rxn03239_c5,0.07149321585463661
rxn06023_c5,0.0007131831220243218
rxn00611_c5,1.8639706119805008
rxn15466_c6,-0.15153176396111306
rxn02286_c5,0.014298643170927322
rxn09427_c3,0.04422238719794321
rxn08706_c3,0.11571560305257984
rxn00832_c5,-0.046119148749402816
rxn09427_c5,0.08844477439588641
rxn09450_c5,0.15993799025052305
rxn14383_c2,-0.0014263662440486434
rxn00347_c2,-0.8285178089325661
rxn02401_c2,-0.002139549366036464
rxn01637_c3,-0.10612970573256196
rxn01512_c6,0.0028017468629023714
rxn00392_c3,0.0007131831220243129
rxn00612_c5,2.131033307695512
rxn04954_c6,0.10330925408516202
rxn09450_c2,0.11571560305257983
rxn00747_c3,0.3835485524807991
rxn00251_c1,-0.946679260103968
rxn04113_c6,0.15796327727178397
rxn12510_c4,0.0014263662440487845
rxn00029_c3,0.0028527324880972867
rxn01354_c4,0.05492607588368828
rxn00903_c6,-0.15153176396111306
rxn06777_c3,0.014298643170927328
rxn00102_c1,-1.2643646358018947
rxn02175_c3,0.0007131831220245055
rxn24966_c2,0.0014263662440486434
rxn03408_c2,0.014298643170927326
rxn00364_c3,0.2509716748960632
rxn01669_c2,-0.0014263662440121422
rxn05466_c1,1.4156348253050999
rxn02011_c2,0.014298643170927324
rxn05457_c2,-0.05719457268370928
rxn00423_c3,0.034897996442369295
rxn09176_c2,31.740294111474437
rxn05625_c3,-0.8616404832745607
rxn03040_c2,0.0014263662440486436
rxn02366_c2,0.0014263662440486434
rxn14415_c4,-0.005705464976194559
rxn00371_c1,1.9843457127794086
rxn01202_c2,0.0014263662440486436
rxn08323_c4,0.05772782274659065
rxn12777_c2,0.4962501322314816
rxn00003_c3,-0.15153176396111306
rxn03041_c2,0.0014263662440486436
rxn00033_c2,0.0007131831220243216
rxn14412_c4,1.0830235627329579
rxn05312_c1,-1.4694978478937983
rxn00105_c1,0.0014263662440353922
rxn08706_c4,0.15993799025052305
rxn03241_c4,-0.014298643170927328
rxn00121_c4,-0.0007131831220242652
rxn05644_c1,0.02579553947895228
rxn01602_c4,-0.0021395493660729655
rxn03164_c2,0.014298643170927324
rxn01265_c1,1.7619710512285554
rxn00834_c1,0.11545564549318132
rxn05595_c1,0.0007131831220243218
rxn03644_c2,1.0506856365683352
rxn05348_c1,0.07149321585463661
rxn06729_c2,0.028597286341854645
rxn02990_c4,-0.0057054649761945735
rxn00181_c4,0.0057054649761945735
rxn08241_c5,-0.0007131831220243218
rxn00907_c1,-0.14806667286264216
rxn00003_c5,-0.15153176396111304
rxn11537_c4,-0.004279098732145919
rxn05514_c5,-0.0007131831220243218
rxn00470_c6,0.0007131831220243216
rxn00340_c5,0.08639800954040705
rxn12008_c6,-0.0021395493660729646
rxn13850_c3,-0.0571945726837093
rxn10336_c6,0.0110555967994858
rxn02373_c5,-0.10612970573256197
rxn00104_c3,-0.0007131831220243219
rxn10213_c5,0.0442223871979432
rxn05229_c5,0.046119148749402816
rxn10204_c5,0.0442223871979432
rxn45223_c3,4.006716453774144
rxn00392_c5,0.0007131831220242653
rxn00530_c6,0.0007131831220243162
rxn39679_c3,12.280625585280792
rxn02774_c5,0.0007131831220243218
rxn03181_c6,0.014298643170927328
rxn01418_c6,0.5548389665665725
rxn03536_c5,0.0007131831220243218
rxn05175_c5,0.0007131831220243218
rxn12933_c2,-0.014298643170927328
rxn00060_c6,0.000713183122024322
rxn11703_c5,0.0014263662440486431
rxn00100_c6,0.0007131831220243372
rxn03537_c5,0.0007131831220243217
rxn02264_c6,0.0007131831220243219
rxn04783_c6,0.10950007170040778
rxn13850_c2,-0.0571945726837093
rxn05645_c5,0.001426366244048587
rxn09202_c6,0.0110555967994858
rxn04784_c6,0.10950007170040779
rxn09113_c5,0.03316679039845741
rxn05514_c6,-0.0007131831220243218
rxn13846_c2,-0.0571945726837093
rxn01362_c6,-0.07656388989851999
rxn10094_c5,0.0007131831220243218
rxn01358_c2,0.06584259851086786
rxn02895_c5,0.04611914874940281
rxn00340_c6,0.08639800954040706
rxn03241_c5,-0.014298643170927328
rxn09657_c5,0.0007131831220243217
rxn05308_c6,0.0014263662440486585
rxn00124_c5,0.0007131831220243218
rxn13846_c3,-0.0571945726837093
rxn12636_c5,0.1597161718549241
rxn00503_c3,-0.07930992450051251
rxn03150_c5,0.0007131831220243217
rxn01019_c3,0.21225941146512392
rxn00799_c4,-0.4429059989619804
rxn02405_c4,0.02859728634185465
rxn01917_c4,0.10612970573256195
rxn01069_c4,0.09080411645710171
rxn02011_c4,0.014298643170927324
rxn05543_c5,0.8231439222568964
rxn09188_c1,0.7184223890099315
rxn12847_c1,0.05298520835365807
rxn05293_c5,0.17440146980878427
rxn08706_c5,0.15993799025052305
rxn01547_c3,-0.057727822746590655
rxn05625_c6,-0.1690231127996695
rxn01302_c3,8.12797291679317
rxn10663_c5,-0.15993799025052305
rxn01111_c5,1.0379196985235208
rxn01069_c3,0.09080411645710171
rxn00649_c6,0.03489799644236913
rxn09345_c5,0.014298643170927324
rxn05466_c5,-1.8592939500729917
rxn00917_c5,0.05772782274659067
rxn13838_c3,-0.04422238719794321
rxn12225_c5,0.00035659156101216095
rxn00105_c3,0.001426366244048514
rxn03826_c5,0.0014263662440486427
rxn05029_c3,0.0007131831220243218
rxn07466_c3,-0.014298643170927324
rxn00205_c6,0.14185642814185864
rxn09341_c1,-0.057194572683709304
rxn00313_c5,0.122796284069625
rxn05536_c4,0.05569373464773776
rxn01637_c1,-0.1068428888545863
rxn00650_c5,-0.0007131831220243216
rxn05543_c4,0.03409943613789892
rxn05345_c1,0.057194572683709276
rxn46480_c1,-0.017116394928583682
rxn05687_c4,0.0007131831220243218
rxn00392_c6,0.0007131831220244557
rxn00078_c1,0.0007131831220241755
rxn00747_c6,0.19152131881575518
rxn05522_c4,0.09810458686399669
rxn00248_c1,0.8750960290087125
rxn03005_c5,0.09177318275954326
rxn09660_c6,0.0007131831220243218
rxn05222_c4,0.02030640578998479
rxn03437_c5,0.10402243720718633
rxn13706_c6,0.9815039865942615
rxn01353_c5,0.0028017468629023714
rxn06777_c6,0.014298643170927331
rxn08224_c4,-0.03316679039845741
rxn01575_c6,-0.10402243720718636
rxn06723_c5,-0.028597286341854645
rxn00708_c1,0.1162104578511013
rxn05645_c4,0.001426366244048587
rxn05222_c1,0.020306405789984786
rxn04464_c1,0.0028017468629023714
rxn05244_c1,0.10402243720718632
rxn03240_c3,-0.07149321585463661
rxn00555_c3,0.06420846590624829
rxn00381_c1,-33.3342179571747
rxn03435_c3,-0.10402243720718633
rxn00085_c4,0.29111795799396323
rxn12636_c4,0.05569373464773777
rxn00083_c6,0.486019966564939
rxn03394_c4,0.0007131831220243179
rxn00834_c6,0.05772782274659064
rxn10336_c2,0.0110555967994858
rxn12642_c6,0.034099436137898925
rxn00693_c6,-0.10402243720718635
rxn08130_c6,0.0007131831220243217
rxn00119_c4,-0.06551460828779318
rxn00785_c6,0.3855490536314709
rxn05029_c4,0.0007131831220243218
rxn00392_c1,0.0007131831220243104
rxn00747_c1,0.2585226833455971
rxn00105_c4,0.0014263662440490389
rxn00029_c1,0.0028527324880972876
rxn03904_c5,0.014298643170927326
rxn01366_c1,0.07656388989851992
rxn00686_c3,-0.002139549366072973
rxn12666_c3,0.0007131831220243217
rxn00085_c5,0.11696680837717613
rxn00119_c5,0.01104928161072677
rxn05255_c1,0.0021395493660729646
rxn04783_c1,0.29092564466257764
rxn12225_c3,0.00035659156101216095
rxn00530_c3,0.0007131831220243219
rxn01466_c5,0.01643819253700029
rxn05687_c3,0.0021395493660729473
rxn03395_c3,0.000713183122024322
rxn00762_c3,-0.0592104654192146
rxn02008_c5,0.014298643170927324
rxn10122_c4,1.0823103796109335
rxn01669_c4,-0.001426366244049039
rxn00239_c2,0.06124275273151735
rxn05466_c4,-2.0302497746577424
rxn02175_c1,0.0007131831220244768
rxn05317_c1,0.13989520637091532
rxn02465_c2,-0.10612970573256197
rxn08528_c4,0.0014263662440486436
rxn03130_c2,0.014298643170927324
rxn05150_c1,0.0007131831220243218
rxn01315_c1,0.0010697746830364843
rxn08043_c2,0.10402243720718633
rxn08352_c4,0.016438192537000313
rxn00555_c1,0.6009504015505754
rxn00029_c6,0.0028527324880972876
rxn00139_c1,-0.02579553947895228
rxn02774_c6,0.0007131831220243218
rxn11535_c4,-0.004279098732145919
rxn03536_c6,0.0007131831220243218
rxn00770_c3,0.07447532615764192
rxn02176_c4,-0.0014263662440487847
rxn08311_c6,0.011055596799485801
rxn09210_c6,0.011055596799485801
rxn05199_c1,-0.0396465679525814
rxn00777_c1,0.8958719588946658
rxn00078_c3,0.0007131831220243801
rxn01740_c1,-0.0014263662440486442
rxn03159_c6,0.014298643170927326
rxn05294_c3,0.005423040360423195
rxn09042_c3,0.000713183122024322
rxn00786_c6,-0.19152131881577472
rxn05327_c1,-0.07149321585463661
rxn00692_c3,1.3062648168778543
rxn03537_c6,0.0007131831220243217
rxn05200_c3,0.002801746862902372
rxn08528_c6,0.0007131831220243218
rxn08801_c1,-0.044222387197943205
rxn12850_c1,0.06754451816534525
rxn05645_c6,0.0014263662440487776
rxn05222_c2,0.02030640578998479
rxn03055_c2,0.0014263662440486434
rxn04794_c2,0.4546921658618129
rxn03240_c6,-0.07149321585463662
rxn03147_c2,0.01510979332628835
rxn00555_c6,-0.3132525174448959
rxn09402_c2,0.9509422980932948
rxn01101_c6,0.022648741994726065
rxn03435_c6,-0.10402243720718633
rxn03347_c2,0.0014263662440486436
rxn00265_c6,0.0007131831220243219
rxn01138_c2,-0.03386070876462641
rxn03084_c6,0.10950007170040776
rxn09041_c2,0.0007131831220243235
rxn00467_c6,-0.1068428888545863
rxn00121_c2,-0.0007131831220242653
rxn08100_c6,-0.014298643170927326
rxn00777_c6,0.19454379580356912
rxn04783_c2,0.015109793326288404
rxn05596_c6,-0.0014263662440486436
rxn00790_c6,-0.10950007170040776
rxn05465_c2,0.04422238719794557
rxn02832_c5,-0.0014263662440486431
rxn01438_c6,0.5548389665665724
rxn03907_c5,0.1744014698087843
rxn13722_c6,-0.0007131831220243218
rxn03538_c5,0.0007131831220243218
rxn05536_c1,0.05569373464773776
rxn01213_c5,0.01643819253700029
rxn05618_c5,0.0007131831220243218
rxn03136_c5,0.046119148749402816
rxn12851_c1,0.05298520835365807
rxn00777_c3,-0.1788079621370787
rxn03393_c5,0.0007131831220243219
rxn05544_c1,0.1614933969901622
rxn05595_c5,0.0014263662440486436
rxn00599_c5,0.0057054649761945735
rxn01740_c3,-0.001426366244048626
rxn01636_c2,0.10612970573256197
rxn11702_c5,0.0014263662440486431
rxn00165_c2,0.0248605847592008
rxn01927_c6,0.5548389665665725
rxn02897_c5,0.0007131831220243218
rxn00907_c5,-0.09177318275954326
rxn05538_c1,0.7977323135104323
rxn02056_c5,-0.0007131831220243218
rxn01117_c2,-0.028597286341854652
rxn08353_c3,0.0007131831220243219
rxn02404_c5,0.028597286341854652
rxn02287_c5,0.0007131831220243218
rxn02831_c5,0.0014263662440486431
rxn01644_c5,0.1370949272405523
rxn01258_c5,0.0014263662440486431
rxn00710_c2,0.03964656795258142
rxn00910_c2,-0.0007131831220243218
rxn08311_c3,0.011055596799485803
rxn05543_c1,0.03409943613789892
rxn05255_c5,0.0021395493660729616
rxn00182_c1,-3.206074299466146
rxn00790_c1,-0.14214578867791114
rxn03910_c1,0.17440146980878427
sul00010_c3,0.458719838411867
rxn09037_c4,0.0021395493660729525
rxn00146_c6,-5.0365534526526075
rxn00237_c1,0.05563925900571259
rxn08241_c4,0.09739140374197237
rxn08311_c1,0.044222387197943205
rxn00121_c5,-0.0007131831220242652
rxn01484_c1,-0.22176439751229815
rxn00285_c1,0.0057054649761945735
rxn08062_c4,-0.5261986411289895
rxn00126_c1,0.004992281854170253
rxn01518_c1,0.0028017468629023714
rxn01508_c5,0.0028017468629023714
rxn00409_c4,0.24816992803316115
rxn04784_c1,0.1421457886779112
rxn03159_c1,0.014298643170927324
rxn00530_c1,0.0007131831220243219
rxn09202_c1,0.011055596799485803
rxn11267_c1,-0.0028017468629023714
rxn05340_c1,-0.07149321585463661
rxn00849_c1,0.014298643170927326
rxn02285_c4,-0.014298643170927326
rxn05255_c4,0.002139549366072965
rxn00193_c4,0.014298643170927324
rxn01466_c4,0.016438192537000303
rxn09210_c1,0.011055596799485801
rxn08231_c4,-0.0331667903984574
rxn00916_c1,0.054926075883688266
rxn05315_c4,-0.0007131831220243218
rxn10954_c1,0.0884447743958864
rxn00974_c4,0.098817769986021
rxn02889_c4,1.747845730489059
rxn00970_c1,-0.0007131831220243218
rxn02008_c4,0.014298643170927326
rxn01508_c1,0.002801746862902371
rxn00283_c1,0.042895929512781976
rxn07466_c4,-0.014298643170927324
rxn03904_c4,0.014298643170927326
rxn00124_c1,0.0007131831220243218
rxn05294_c4,0.005423040360423195
rxn10199_c4,0.014298643170927324
rxn03164_c5,0.014298643170927324
rxn10199_c5,0.014298643170927324
rxn00409_c5,0.2813367184316184
rxn05295_c5,0.08520832989757919
rxn01039_c5,-0.0007131831220243219
rxn00293_c3,0.057194572683709304
rxn04455_c5,-0.0014263662440486431
rxn03901_c5,0.014298643170927324
rxn10052_c5,0.0007131831220243219
rxn00946_c5,-0.08844477439588642
rxn04784_c5,0.046119148749402816
rxn00154_c3,-0.18936524820717968
rxn00495_c5,0.0021395493660729646
rxn10626_c2,0.0014263662440486436
rxn00542_c2,1.342816237566307
rxn05595_c4,0.0014263662440486436
rxn01019_c2,0.10612970573256196
rxn02341_c2,0.00142636624404865
rxn09345_c1,0.014298643170927324
rxn03397_c1,0.0007131831220243219
rxn09149_c1,0.044222387197943205
rxn09037_c1,0.0021395493660729655
rxn01513_c2,0.0028017468629023714
rxn00363_c1,0.07383464389187715
rxn02286_c2,0.014298643170927326
rxn00832_c2,-0.015109793326288347
rxn05317_c3,0.002801746862902371
rxn01106_c2,0.269088225143995
rxn00690_c2,0.01582297644831012
rxn03643_c2,1.050685636568335
rxn00272_c4,0.098817769986021
rxn12643_c1,0.16149339699016219
rxn03908_c1,0.17440146980878427
rxn00931_c2,-0.07930992450050663
rxn02929_c2,-0.1370949272405523
rxn00650_c2,-0.0007131831220243216
rxn00104_c2,-0.0007131831220243219
rxn01505_c3,0.0571945726837093
rxn00126_c6,0.000713183122024322
rxn10054_c3,-0.03691732194593859
rxn13735_c3,-0.8616404832745608
rxn12850_c6,0.06790110972635743
rxn08224_c3,-0.03316679039845741
rxn05618_c3,0.0007131831220243218
rxn08429_c3,-0.24301642804332704
rxn00461_c3,0.014298643170927326
rxn00970_c3,-0.0007131831220243219
rxn03136_c3,0.19302343392595842
rxn00124_c3,0.0007131831220243218
rxn01313_c1,0.0010697746830364843
rxn02937_c3,0.19302343392595842
rxn00350_c3,-0.0007131831220243216
rxn00130_c3,-0.0775677884327771
rxn00831_c1,0.06584259851086786
rxn01352_c1,-0.0028017468629023714
rxn01255_c1,0.001426366244048644
rxn05296_c1,0.24255035749991896
rxn05485_c1,-0.16456982482858887
rxn12512_c2,0.00142636624404865
rxn00022_c4,0.03622613462586138
rxn09210_c3,0.011055596799485801
rxn00285_c3,0.0057054649761945735
rxn00182_c3,-1.192845997391755
rxn00364_c4,0.25097167489606353
rxn02331_c2,-0.028597286341854652
rxn05561_c4,0.23795852324339753
rxn12846_c2,0.12195609276305196
rxn03408_c4,0.014298643170927326
rxn00337_c2,0.49483572284032007
rxn00424_c3,0.891083614523474
rxn05651_c6,5.158223826225511
rxn00132_c3,0.02859728634186123
rxn00077_c6,0.0007131831220235224
rxn00126_c3,0.0007131831220243229
rxn01673_c4,0.0028017468629023714
rxn02804_c5,-0.07149321585463661
rxn05145_c5,0.33448377459704726
rxn00304_c5,0.18122303935938894
rxn09041_c6,0.0007131831220243214
rxn00283_c5,0.04289592951278197
rxn05233_c6,0.0028017468629023714
rxn08017_c2,0.04422238719794557
rxn03239_c4,0.07149321585463661
rxn00541_c6,-0.02685120904347358
bio1,2.6743687411162576
SK_cpd11416_c0,2.6743687411162576
