,fluxes,fluxes,fluxes
rxn08032_c4,-19.46915356652668,-38.9975216777853,-46.84673649741369
rxn08995_c1,1.7641106005955185,1.764110600594889,1.76411060059473
rxn08689_c4,-0.011015721400425742,-0.03489799644236927,-0.034897996442371036
rxn09260_c4,0.2477554414479431,0.29735800496396975,0.3426863197318725
rxn09330_c4,4.57868763326547,5.839929253457976,5.253838716560588
rxn12225_c1,0.00035659156101216377,0.00035659156101216393,0.0003565915610121605
rxn03159_c3,0.014298643170927447,0.014298643170927446,0.014298643170927315
rxn00172_c4,-27.947064765058283,-27.35700127206449,-29.201854275395362
rxn08333_c4,0.001426366244048655,0.0014263662440486555,0.0014263662440486425
rxn02898_c4,0.001426366244048655,0.0014263662440486555,0.0014263662440486425
rxn10336_c4,0.011055596799485895,0.011055596799485895,0.011055596799485796
rxn05322_c1,-0.07149321585463561,-0.0714932158546371,-0.07149321585463665
rxn02990_c6,-0.00570546497619462,-0.005705464976194619,-0.005705464976194569
rxn03240_c5,-0.07149321585463722,-0.07149321585463722,-0.07149321585463655
rxn00003_c1,-0.15295813020516286,-0.15295813020516316,-0.15295813020516152
rxn00181_c6,0.00570546497619462,0.00570546497619462,0.005705464976194569
rxn02175_c5,0.0007131831220243743,0.0007131831220239795,0.0007131831220246613
rxn00551_c6,-0.6496502346885813,-2.3619500297064557,-3.5395836633476927
rxn09345_c6,0.014298643170927447,,
rxn00347_c6,-0.39325165960670005,-0.3731586238507098,-0.46396274030778456
rxn05144_c1,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
EX_cpd00355_e0,-1.7676765162056303,-1.7676765162050014,-1.7676765162048562
rxn00288_c2,0.07228479116637485,0.07228479116637472,0.07228479116637404
rxn01575_c5,-0.1040224372071872,-0.10402243720718721,-0.10402243720718624
rxn06729_c4,0.02859728634185489,0.02859728634185489,0.02859728634185463
rxn00656_c5,0.001426366244048659,0.0014263662440482992,0.0014263662440489773
rxn03435_c5,-0.10402243720718718,-0.10402243720718722,-0.10402243720718624
rxn05168_c4,0.1529581302051629,0.15295813020516286,0.15295813020516358
rxn00555_c5,0.05719457268370421,1.9969531058824155,3.112354215969884
rxn00130_c3,-0.04897050209092571,-0.048970502090913914,-0.032221419206028064
rxn08231_c3,-0.03316679039845769,-0.03316679039845768,-0.03316679039845739
rxn05145_c4,0.008403049786383348,0.29461275270083354,0.2946127527007957
rxn01643_c4,-0.6161380054426281,-0.6283654171419849,-0.6831104322756922
rxn01313_c4,0.05191543367062202,0.05191543367062203,0.051915433670621534
rxn13846_c4,-0.05719457268370979,-0.05719457268370978,-0.05719457268370926
rxn00172_c6,-0.29479575001004166,,
rxn00959_c4,0.0007131831220243273,0.0007131831220243278,0.0007131831220243209
rxn11537_c6,-0.15039742759668356,-0.1503974275966837,-0.1461183288645362
rxn05343_c2,0.07149321585463722,0.07149321585463721,0.07149321585463661
rxn01520_c2,0.0028017468629023953,0.002801746862902395,0.00280174686290237
rxn11535_c6,-0.15039742759668356,-0.1503974275966837,-0.14611832886453624
rxn03395_c2,0.0007131831220243274,0.0007131831220243274,0.0007131831220243211
rxn01145_c1,0.0028017468629023953,0.0028017468629025306,0.00280174686290237
rxn01548_c1,0.06052956960949351,0.06052956960949354,0.06052956960949296
EX_cpd00438_e0,-0.2518906350350235,-0.3253754735929938,-0.37070378836089624
rxn09532_c1,-0.0007131831220243276,-0.0007131831220243278,-0.0007131831220243211
rxn00420_c1,0.29841311483413363,0.2984131148341325,0.2991262979561583
rxn01917_c1,0.10684288885458718,0.10684288885458718,0.10684288885458622
rxn05491_c2,0.024485251045466574,0.05334916241875865,0.05334916241875247
rxn08527_c1,0.004992281854170294,0.004992281854170293,0.0049922818541702505
rxn10054_c1,-0.03691732194593889,-0.036917321945938796,-0.036917321945938504
rxn08528_c1,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn00134_c1,0.19319049736170807,0.2666753359197002,0.31200365068761504
rxn01669_c1,1.762684234350965,1.762684234350846,1.762684234350684
rxn00175_c2,7.09935713345795,8.623888737435704,2.480954828775124
rxn01508_c2,0.0028017468629023953,0.0028017468629023944,0.00280174686290237
rxn08352_c1,0.016438192537000428,0.016438192537000428,0.01643819253700028
rxn10122_c6,1.5333655177277024,1.967764204752243,2.5684188898500278
rxn05338_c1,-0.07149321585463558,-0.07149321585463708,-0.07149321585463654
rxn08352_c6,0.016438192537000424,0.01643819253700043,0.016438192537000282
rxn01673_c2,0.002801746862902395,0.0028017468629023944,0.00280174686290237
rxn00420_c2,0.12667117920191356,0.12667117920191323,0.09177318275954319
rxn03182_c5,0.014298643170927447,0.014298643170927444,0.014298643170927317
rxn08043_c5,0.10402243720718721,0.10402243720718721,0.10402243720718624
rxn02341_c5,0.001426366244048664,0.0014263662440483081,0.0014263662440489693
rxn01513_c5,0.0028017468629023953,0.002801746862902395,0.00280174686290237
rxn05543_c2,0.03409943613789921,0.029720775810066737,0.034099436137898904
rxn02213_c3,0.0014263662440486557,0.0014263662440485623,0.001426366244048446
rxn00790_c5,-0.07623320896156145,-0.023628386608691838,
rxn00781_c2,-0.28561462031905005,-0.3189960178649563,-0.3204555713075563
rxn01505_c1,0.05719457268370979,0.05719457268370977,0.05719457268370926
rxn12850_c2,0.12052972651900434,0.12052972651900433,0.12052972651900323
rxn05316_c2,0.02448525104546657,0.053349162418758665,0.053349162418752476
rxn00849_c5,0.014298643170927444,0.014298643170927442,0.014298643170927315
rxn00060_c2,0.0007131831220243275,0.0007131831220243275,0.000713183122024321
rxn06865_c3,-0.014298643170927446,-0.014298643170927444,-0.014298643170927315
rxn05350_c2,0.07149321585463722,0.0714932158546372,0.07149321585463662
rxn05544_c2,0.16149339699016352,0.16149339699016355,0.16149339699016207
rxn05569_c2,0.08833277318262168,0.09934421749393935,0.0949655571661046
rxn00100_c2,0.0007131831220244351,0.000713183122024159,0.0007131831220241626
rxn05654_c4,0.7946394894996353,1.6867068208051983,3.4806861379820284
rxn04113_c3,0.15796327727178536,0.15796327727178466,0.15796327727178255
rxn00777_c5,-0.11240465333606002,-0.13513761076132347,-0.12236536232558716
rxn03436_c2,0.1040224372071872,0.10402243720718722,0.10402243720718624
rxn04043_c5,-0.19890969548364903,-2.1614011861076183,-2.435861103199308
rxn05536_c2,0.05997283337988429,0.059972833379884245,0.05569373464773771
rxn00903_c3,-0.1515317639611143,-0.1515317639611143,-0.1515317639611129
rxn01143_c3,0.0028017468629023953,0.002801746862902395,0.00280174686290237
rxn00409_c6,0.24816992803316312,0.2481699280331631,0.24816992803316085
rxn02831_c6,0.0014263662440486549,0.0014263662440486553,0.001426366244048643
rxn05211_c3,-0.5788965026035412,-0.31077781518947806,
rxn00146_c3,1.877380626961524,2.024536442810167,7.688091623398717
rxn01258_c6,0.001426366244048655,0.0014263662440486557,0.0014263662440486382
rxn05295_c6,0.08520832989757991,0.08520832989757993,0.08520832989757912
rxn05337_c1,-0.0714932158546356,-0.07149321585463708,-0.07149321585463664
rxn03901_c6,0.014298643170927444,0.014298643170927444,0.014298643170927317
rxn02832_c6,-0.001426366244048655,-0.0014263662440486553,-0.001426366244048643
rxn00946_c6,-0.08844477439588716,-0.08844477439588716,-0.08844477439588634
rxn00898_c3,0.15295813020516263,0.15295813020516302,0.15295813020516216
rxn00974_c6,0.0007131831220243276,0.001426366244048655,0.0014263662440486425
rxn05148_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn00501_c3,-0.0014263662440483257,-0.0014263662440487234,-0.0014263662440492278
rxn02405_c5,0.028597286341854895,0.028597286341854884,0.028597286341854627
rxn00011_c5,-0.15295813020530974,-0.1529581302051626,-0.1529581302051619
rxn01069_c5,0.5907869058601064,0.5381820835072735,0.5138405137765478
rxn00745_c4,-0.02211119359897197,,
rxn05296_c3,0.24255035749992102,0.24255035749992102,0.2425503574999188
rxn05212_c3,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn10054_c4,-0.036917321945938886,-0.036917321945938934,-0.03691732194593858
rxn01116_c1,1.0506785813220623,1.0440163453749012,1.0506785813218729
rxn03908_c3,0.17440146980878585,0.17440146980878501,0.1744014698087826
rxn01100_c3,1.0801741298376688,0.612745668080126,0.44424151956379104
rxn00102_c3,-3.106723804970378,-2.47441987337629,-1.6608999963797908
rxn09113_c1,0.03316679039845768,0.033166790398457685,0.03316679039845739
rxn01508_c3,0.0028017468629023953,0.0028017468629023944,0.00280174686290237
rxn01255_c3,0.0014263662440486555,0.0014263662440485623,0.0014263662440484463
rxn01138_c1,-0.23788190072051146,-0.31136673927848174,-0.3566950540463844
rxn05465_c1,1.1222188471239927,1.122218847123992,1.1222188471239833
rxn43581_c3,-0.1744014698087858,-0.17440146980878501,-0.17440146980878263
rxn00248_c4,0.8950637302560064,1.2955341634475224,1.3509923617032489
rxn01637_c4,-0.10612970573256282,-0.1061297057325628,-0.1061297057325619
rxn00708_c4,0.09518494748669248,0.1686697860446627,0.21399810081256676
rxn00392_c4,0.0007131831220242678,0.000713183122024268,0.0007131831220244143
rxn00747_c4,-0.20273705732919506,0.0221111935989718,0.02211119359897163
rxn09037_c3,0.0021395493660729837,0.00213954936607289,0.002139549366072767
rxn00029_c4,0.0028527324880973097,0.0028527324880973106,0.002852732488097284
rxn09039_c2,0.0007131831220243274,0.0007131831220243274,0.0007131831220243211
rxn01517_c4,0.16894709052231074,0.242431929080281,0.2877602438481843
rxn06023_c1,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn00350_c4,-0.0007131831220243275,-0.0007131831220243276,-0.0007131831220243214
rxn06510_c5,-0.014298643170927444,-0.014298643170927446,-0.014298643170927315
rxn00283_c2,0.38513053455038615,0.38513053455038615,0.385130534550383
rxn02186_c5,0.15295813020516294,0.1529581302051626,0.1529581302051619
rxn00184_c2,-1.8383078628028222,-1.996031516253273,-1.9958323930618829
rxn03147_c6,0.10950007170045672,0.10950007170044614,0.10950007170042177
rxn05330_c2,0.07149321585463722,0.07149321585463718,0.07149321585463662
rxn02155_c2,-38.95092583370797,-40.81466008447893,-34.67519289548589
rxn01870_c1,-0.011055596799485897,-0.011055596799485898,-0.011055596799485796
rxn02929_c5,-0.1370949272405535,-0.13709492724055347,-0.1370949272405522
rxn05339_c2,-0.07149321585463721,-0.07149321585463717,-0.07149321585463665
rxn00113_c1,0.2620592323925066,0.26205923239250595,0.2620592323925042
rxn01018_c2,0.07656388989852068,0.07656388989852068,0.07656388989851996
rxn01019_c5,0.10612970573256283,0.10612970573256283,0.10612970573256189
rxn14412_c2,0.0007131831220243275,0.0007131831220243274,0.000713183122024321
rxn02264_c4,0.0007131831220243276,0.0007131831220243278,0.0007131831220243211
rxn05514_c4,-0.0007131831220243275,-0.0007131831220243278,-0.0007131831220243211
rxn00340_c4,0.08639800954040779,0.08639800954040776,0.08639800954040698
rxn10213_c4,0.04422238719794359,0.04422238719794357,0.0442223871979432
rxn02404_c4,0.028597286341854898,0.028597286341854888,0.028597286341854627
rxn10204_c4,0.044222387197943566,0.04422238719794358,0.04422238719794321
rxn09341_c4,-0.05719457268370979,-0.057194572683709775,-0.05719457268370927
rxn00154_c2,-5.5546506767813435,-6.9235831639808305,-0.811268153030486
rxn02774_c4,0.0007131831220243276,0.0007131831220243278,0.0007131831220243211
rxn03536_c4,0.0007131831220243276,0.0007131831220243278,0.0007131831220243212
rxn01505_c4,0.05719457268370979,0.057194572683709775,0.05719457268370927
rxn03408_c5,0.014298643170927447,0.014298643170927446,0.014298643170927315
rxn03537_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243212
rxn08475_c2,-0.001426366244048655,-0.0014263662440486553,-0.001426366244048642
rxn05119_c4,2.785324553859322,2.279090803991297,5.481787760123872
rxn08173_c2,-0.5133530702027278,-0.5638474875684513,-0.5703328757172715
rxn01673_c5,0.002801746862902395,0.0028017468629023944,0.00280174686290237
rxn05687_c2,0.0021395493660729824,0.002139549366072983,0.0021395493660729637
rxn05293_c2,0.17440146980878576,0.17440146980878576,0.17440146980878418
rxn01106_c1,0.037346434621824055,0.04067755259540355,0.0380596177439408
rxn09427_c2,0.08844477439588716,0.08844477439588716,0.08844477439588638
rxn10213_c2,0.04422238719794359,0.04422238719794357,0.0442223871979432
rxn10204_c2,0.04422238719794357,0.04422238719794358,0.0442223871979432
rxn09233_c2,0.002801746862902395,0.002801746862902395,0.00280174686290237
rxn01127_c3,0.0028017468629023953,0.0028017468629023944,0.00280174686290237
rxn00650_c1,-0.0007131831220243276,-0.0007131831220243276,-0.0007131831220243209
rxn00102_c2,-1.420891758416239,-1.5764908751945084,-1.580769973926641
rxn08224_c2,-0.011055596799485893,-0.011055596799485895,-0.011055596799485796
rxn09532_c2,-0.0007131831220243261,-0.0007131831220243267,-0.0007131831220243215
rxn03437_c1,0.10402243720718718,0.10402243720718722,0.10402243720718626
rxn05148_c2,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn01117_c4,-0.028597286341854895,-0.02859728634185489,-0.028597286341854627
rxn10484_c3,0.18018507903167846,0.19183994237426497,0.13709492724055222
rxn09202_c2,0.011055596799485892,0.011055596799485897,0.011055596799485801
rxn00097_c2,-30.9040331683099,-31.11464418862645,-31.161766225392054
rxn00191_c2,-0.3279621523848341,-0.3323408127126666,-0.3322412511169776
rxn00250_c2,0.9177863320634558,1.0733854488417254,1.077664547573862
rxn05324_c2,-0.07149321585463722,-0.07149321585463723,-0.07149321585463658
rxn03826_c6,0.0533417999146707,0.05334179991467068,0.053341799914670154
rxn00501_c6,-0.0014263662440499622,-0.0014263662440481576,-0.0014263662440493928
rxn00692_c2,-0.0035149299849267226,-0.0035149299849267226,-0.003514929984926691
rxn01636_c4,0.1061297057325628,0.10612970573256279,0.1061297057325619
rxn00802_c2,0.10612970573256285,0.10612970573256285,0.10612970573256188
rxn00797_c6,0.028597286341854888,0.028597286341854888,
rxn03958_c2,-0.17440146980878576,-0.17440146980878576,-0.1744014698087842
rxn04455_c6,-0.053341799914670696,-0.05334179991467068,-0.05334179991467016
rxn04970_c6,0.05334179991467069,0.05334179991467069,0.053341799914670154
rxn05329_c2,0.07149321585463721,0.07149321585463717,0.07149321585463664
rxn00770_c5,0.1527970988600821,0.13429171264511175,0.09150495338280633
rxn00459_c5,-1.3130588353094066,-4.963198592355418,-7.162070191441001
rxn05114_c6,0.10950007170045674,0.10950007170044615,0.10950007170042178
rxn03910_c5,0.1744014698087858,0.1744014698087858,0.17440146980878418
rxn05029_c5,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn03164_c6,0.014298643170927447,0.014298643170927444,0.014298643170927314
rxn07847_c1,-0.1632347237931215,-0.16323472379312148,-0.16323472379312
rxn00616_c1,-0.07738917759640122,-0.07738917759640127,-0.07738917759640057
rxn02285_c5,-0.014298643170927446,-0.014298643170927444,-0.014298643170927315
rxn00237_c5,1.400538427028416,3.110919650875726,4.194390139873831
rxn07466_c6,-0.014298643170927447,-0.014298643170927444,-0.014298643170927314
rxn08311_c5,0.04422238719794357,0.04422238719794359,0.0442223871979432
rxn03408_c6,0.014298643170927447,0.014298643170927446,0.014298643170927315
rxn05315_c5,-0.0007131831220243275,-0.0007131831220243278,-0.0007131831220243211
rxn06723_c1,-0.02859728634185489,-0.02859728634185489,-0.02859728634185463
rxn05536_c6,0.15971617185492545,0.15971617185492543,0.15971617185492396
rxn00313_c1,0.12279628406962603,0.12279628406962603,0.12279628406962492
rxn05294_c5,0.005423040360423241,0.005423040360423241,0.005423040360423193
rxn06729_c6,0.02859728634185489,0.02859728634185489,0.02859728634185463
rxn09210_c5,0.011055596799485893,0.011055596799485897,0.011055596799485794
rxn03239_c6,0.07149321585463722,0.07149321585463726,0.07149321585463657
rxn05325_c1,-0.07149321585463558,-0.07149321585463708,-0.07149321585463653
rxn05457_c6,-0.05719457268370978,-0.057194572683709775,-0.05719457268370927
rxn00285_c5,0.005705464976194619,0.005705464976194621,0.00570546497619457
rxn00543_c1,10.714150659116543,16.482388184277337,20.944663325718675
rxn00409_c2,0.23336379968619597,0.23336379968619594,0.23336379968619383
rxn09450_c4,0.15993799025052435,0.15993799025052438,0.15993799025052297
rxn06023_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn02286_c4,0.014298643170927447,0.014298643170927442,0.014298643170927317
rxn00360_c4,0.0007131831220243258,0.0007131831220243278,0.0007131831220243214
rxn00690_c4,0.10492845352604271,0.12881072856798606,0.12881072856798922
rxn00931_c4,-0.07930992450050728,,
rxn00650_c4,-0.0007131831220243276,-0.0007131831220243276,-0.0007131831220243211
rxn00710_c3,0.07376214303561825,0.07376214303561875,0.07376214303561757
rxn00175_c3,4.035859922792023,11.108708078541985,16.90739570682135
rxn05204_c3,-0.05772782274659112,,
rxn01636_c3,0.10612970573256278,0.10612970573256279,0.10612970573256193
rxn03130_c4,0.014298643170927447,0.014298643170927446,0.014298643170927315
rxn01117_c3,-0.028597286341854895,-0.02859728634185489,-0.028597286341854627
rxn00239_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243212
rxn00288_c3,0.9453292983322188,0.9453292983322188,0.9453292983322102
rxn02465_c4,-0.10612970573256282,-0.1061297057325628,-0.1061297057325619
rxn08241_c3,-0.0007131831220243275,-0.0007131831220243278,-0.0007131831220243211
rxn09234_c4,-0.16894709052231074,-0.242431929080281,-0.2877602438481844
rxn00533_c4,0.08844477439588713,0.08844477439588716,0.08844477439588641
rxn01512_c4,0.002801746862902395,0.0028017468629023944,0.00280174686290237
rxn01211_c3,-1.1014474912135481,-0.6675739216585266,-0.49479067441004143
rxn06865_c4,-0.014298643170927446,-0.014298643170927444,-0.014298643170927315
rxn04113_c4,0.15796327727178536,0.15796327727178533,0.1579632772717839
rxn01575_c4,-0.1040224372071872,-0.10402243720718721,-0.10402243720718624
rxn06777_c4,0.014298643170927444,0.014298643170927444,0.014298643170927314
rxn05457_c5,-0.05719457268370978,-0.05719457268370978,-0.057194572683709255
rxn05317_c4,0.0028017468629023953,0.0028017468629023944,0.00280174686290237
rxn00199_c5,0.3903825708585954,0.3903825708582326,0.3903825708582305
rxn00656_c4,0.0014263662440486152,0.0014263662440485297,0.0014263662440506223
rxn00179_c5,0.10612970573256282,0.10612970573256285,0.10612970573256189
rxn00117_c5,0.07376214303561825,0.07376214303561833,0.07376214303561761
rxn00114_c3,0.2860215545007439,0.28602155450074446,0.28602155450074135
rxn01116_c6,0.5410348443371434,2.2754458329539964,3.404244413646668
rxn00686_c5,-0.0021395493660729802,-0.002139549366072943,-0.0021395493660729594
rxn00711_c6,-0.02859728634185489,-0.028597286341854888,-0.02859728634185463
rxn06075_c5,-0.0028017468629023953,-0.002801746862902395,-0.0028017468629023697
rxn05005_c1,0.0007131831220243276,0.0007131831220243276,0.0007131831220243212
rxn05289_c5,0.008405240588707185,0.008405240588707183,0.00840524058870711
rxn00184_c1,0.7480261642973937,1.2885371845939901,
rxn06023_c6,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn09039_c5,0.0007131831220243275,0.0007131831220243278,0.0007131831220243212
rxn00011_c2,-0.1515317639611143,-0.1515317639611143,-0.15153176396111295
rxn01018_c1,0.1559295266599437,0.15592952665994309,0.1559295266599423
rxn02229_c4,-0.02388227504194363,,
rxn14415_c2,-0.10882314919541435,-0.10882314919541439,-0.10882314919541333
rxn00799_c2,-0.10042424075636824,-0.10042424075636823,-0.10042424075636731
rxn00379_c1,-38.07226003140187,-42.76113263152307,-47.24486815882668
rxn03146_c2,0.028597286341854895,0.02859728634185489,0.02859728634185463
rxn03893_c2,0.0007131831220243272,0.0007131831220243275,0.0007131831220243209
rxn05330_c1,0.07149321585463561,0.07149321585463708,0.07149321585463662
rxn00410_c2,0.03691732194593892,0.03691732194593893,0.03691732194593857
rxn01333_c2,-0.04416638659131358,-0.05524724382502192,-0.05378769038240843
rxn05342_c2,-0.05719457268370978,-0.05719457268370978,-0.05719457268370926
rxn10570_c4,0.004279098732145966,0.004279098732145966,0.004279098732145929
rxn05339_c1,-0.07149321585463561,-0.0714932158546371,-0.07149321585463665
rxn09176_c5,-2.6746854416743155,-2.7072449818461535,-3.8098738434978574
rxn01069_c2,0.2616500453212342,0.2616500453212346,0.29654804176360094
rxn10663_c4,-0.15993799025052438,-0.15993799025052435,-0.15993799025052294
rxn05318_c1,-0.048970502090949386,-0.04897050209092746,-0.04897050209091534
rxn03408_c2,0.014298643170927447,0.014298643170927446,0.014298643170927315
rxn00037_c6,0.15634611040135674,0.09894524577231238,0.19629445064917495
rxn00423_c1,0.03489799644236933,0.03489799644236963,0.034897996442369
rxn02293_c6,0.3126922208027134,0.19789049154462474,0.39258890129834995
rxn00364_c1,0.2841384652945232,0.2841384652945231,0.2841384652945205
rxn09041_c3,0.0007131831220243275,0.0007131831220243276,0.000713183122024321
rxn00803_c6,0.3126922208027134,0.1978904915446248,0.39258890129834995
rxn05231_c6,0.0028017468629023975,0.002801746862902392,0.00280174686290237
rxn00275_c3,-0.3942451811293837,-0.29189643119809877,-0.22981903354527478
rxn00910_c4,-0.0007131831220243275,-0.0007131831220243278,-0.0007131831220243211
rxn00105_c5,0.0014263662440442688,0.001426366244041869,0.0014263662440546646
rxn00172_c1,-29.803616824320805,-29.18794696304575,-29.170028086964983
rxn00199_c1,0.9349378922503248,0.39109575398025725,0.39109575398025376
rxn02523_c6,-0.3126922208027134,-0.19789049154462476,-0.39258890129834995
rxn14383_c6,-0.053341799914670696,-0.05334179991467068,-0.053341799914670154
rxn02402_c4,-0.001426366244049224,-0.0014263662440468256,-0.0014263662440446427
rxn01261_c6,0.3126922208027134,0.19789049154462474,0.39258890129834995
rxn10094_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn00505_c4,0.0007131831220243278,0.38895620461418395,0.3889562046141812
rxn09657_c4,0.0007131831220243275,0.0007131831220243276,0.0007131831220243212
rxn08333_c6,0.001426366244048655,0.0014263662440486553,0.0014263662440486427
rxn01387_c5,0.39038257085859535,0.3903825708582325,0.3903825708582305
rxn00440_c4,0.0007131831220243275,0.0007131831220243278,
rxn08043_c4,0.10402243720718718,0.10402243720718722,0.10402243720718624
rxn03150_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243212
rxn03538_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn00126_c5,0.0007131831220243281,0.0007131831220243261,0.000713183122024322
rxn00175_c5,1.6725394082331126,1.6895048984820011,1.983123188227282
rxn01213_c4,0.01643819253700043,0.016438192537000428,0.01643819253700028
rxn01459_c3,0.0014263662440486555,0.001426366244048562,0.001426366244048446
rxn05520_c4,0.0007131831220243275,0.0007131831220243278,
rxn00260_c5,-1.1596046567741078,-1.0543950120684173,-1.0064250557289962
rxn02803_c5,0.014298643170927444,0.014298643170927444,0.014298643170927319
rxn12642_c3,0.03409943613789921,0.03409943613789921,0.0340994361378989
rxn02897_c4,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn00461_c5,0.014298643170927447,0.014298643170927442,0.014298643170927315
rxn01332_c3,0.0014263662440486555,0.0014263662440485623,0.001426366244048446
rxn02056_c4,-0.0007131831220243275,-0.0007131831220243278,-0.0007131831220243211
rxn02831_c4,0.0014263662440486553,0.0014263662440486557,0.0014263662440486427
rxn00785_c3,0.0903548918979089,0.05623864192081409,0.04112920366483324
rxn01258_c4,0.0014263662440486555,0.0014263662440486557,0.0014263662440486427
rxn02832_c4,-0.0014263662440486555,-0.0014263662440486557,-0.0014263662440486427
rxn08233_c4,0.00035659156101216377,0.0003565915610121638,0.0003565915610121607
rxn00693_c3,-0.1040224372071872,-0.07046754500465921,-0.07474664373680814
rxn03084_c3,0.16442614758410792,0.06207739765282281,
bio5,0.44572812351937996,0.44572812351938,0.44572812351937596
rxn02898_c6,0.001426366244048655,0.0014263662440486553,0.001426366244048643
rxn03909_c3,0.17440146980878582,0.17440146980878501,0.17440146980878266
rxn02937_c5,0.076233208961549,0.023628386608691827,
rxn00774_c3,0.16442614758410767,0.06207739765282281,
rxn08043_c6,0.10402243720718718,0.1040224372071872,0.10402243720718626
rxn00239_c6,0.035447213252565356,0.03544721325256534,0.03544721325256502
rxn00278_c1,0.009993353920623633,,0.009993353920623817
rxn02465_c6,-0.10612970573256285,-0.10612970573256285,-0.10612970573256189
rxn03146_c1,0.02859728634185489,0.028597286341854895,0.028597286341854634
rxn00114_c2,0.18269359563108353,0.18269359563108353,0.18269359563108187
rxn00856_c3,0.0014263662440486555,0.001426366244048562,0.001426366244048446
rxn08766_c2,0.07149321585463721,0.07149321585463717,0.07149321585463665
rxn01204_c3,0.0014263662440486557,0.001426366244048562,0.0014263662440484458
rxn09532_c3,-0.0007131831220243275,-0.0007131831220243279,-0.000713183122024321
rxn05543_c6,0.03409943613789922,0.034099436137899196,0.0340994361378989
rxn05342_c1,-0.05719457268370811,-0.057194572683709616,-0.05719457268370926
rxn10626_c3,0.001426366244048656,0.0014263662440485623,0.0014263662440484463
rxn01333_c1,0.5260524737830554,0.5227213558094749,0.5260524737829607
rxn00737_c4,0.10402243720718717,0.10402243720718722,0.10402243720718622
rxn00849_c4,0.014298643170927447,0.014298643170927442,0.014298643170927317
rxn03240_c4,-0.07149321585463722,-0.07149321585463722,-0.07149321585463655
rxn00555_c4,-0.0038276144315693046,-0.020966679219967,-0.020966679219965253
rxn03435_c4,-0.1040224372071872,-0.10402243720718722,-0.10402243720718624
rxn00799_c1,-0.10042424075636824,-0.10042424075636824,-0.10042424075636731
rxn02405_c1,0.028597286341854895,0.028597286341854884,0.028597286341854627
rxn08773_c6,-0.014298643170927447,-0.014298643170927446,-0.014298643170927314
rxn00495_c2,0.001426366244048655,0.001426366244048656,0.0014263662440486425
rxn00910_c3,0.10330925408516285,0.06975436188263488,0.07403346061478382
rxn12933_c6,-0.014298643170927439,-0.014298643170927444,-0.014298643170927291
rxn00541_c2,0.10172148809931408,0.10172148809931413,0.10172148809931315
rxn03005_c6,-0.10950007170045675,-0.10950007170044616,-0.10950007170042177
rxn08352_c3,0.016438192537000434,0.016438192537000337,0.01643819253700008
rxn05310_c2,0.0014263662440499195,0.0014263662440504403,0.0014263662440495884
rxn01917_c3,0.1061297057325628,0.10612970573256279,0.10612970573256193
rxn10204_c6,0.04422238719794359,0.04422238719794358,0.04422238719794318
rxn08706_c6,0.15993799025052435,0.1599379902505244,0.1599379902505229
rxn08231_c2,-0.011055596799485895,-0.011055596799485895,-0.011055596799485796
rxn00872_c6,-1.8861575972327165,-2.402357246712574,-2.7713814637028493
rxn03181_c3,0.014298643170927447,0.014298643170927444,0.014298643170927317
rxn00832_c6,-0.10950007170045675,-0.10950007170044615,-0.10950007170042178
rxn00856_c6,0.0014263662440486549,0.001426366244048655,0.0014263662440486384
rxn10663_c6,-0.15993799025052438,-0.15993799025052435,-0.15993799025052288
rxn02331_c3,-0.028597286341854898,-0.028597286341854888,-0.028597286341854627
rxn00931_c6,0.8264153999187741,1.3426150493986304,1.7116392663889157
rxn02011_c3,0.014298643170927444,0.014298643170927446,0.014298643170927315
rxn09450_c6,0.15993799025052435,0.1599379902505244,0.15993799025052288
rxn01669_c6,-0.0014263662440482056,-0.0014263662440462245,-0.001426366244049753
rxn12846_c3,0.06647474348230933,0.06647474348230933,0.06647474348230872
rxn09532_c6,-0.0007131831220243275,-0.0007131831220243278,-0.0007131831220243212
rxn00337_c3,0.2709891954887809,0.31619895103389534,0.25717483716803197
rxn10626_c6,0.001426366244048655,0.0014263662440486553,0.0014263662440486382
rxn00440_c6,0.0007131831220243275,0.0007131831220243278,0.0007131831220243211
rxn05115_c6,0.10950007170045674,0.10950007170044612,0.10950007170042177
rxn02176_c6,-0.0007131831220256347,-0.0007131831220238296,-0.0007131831220250713
rxn02803_c6,0.01429864317092743,0.014298643170927485,0.01429864317092729
