,minimum,maximum
ADK7,-1000.0,1000.0
ADK8,-1000.0,1000.0
ADK9,-1000.0,1000.0
ADMDC,0.0,-4.2951945234847996e-12
ADNCNT3tcpp,-489.1736712824416,1000.000000000001
ADNCYC,0.0,0.0
ADNUC,0.0,-1.0188384017968591e-11
ADNtex,-489.17367128265215,1000.0
ADOCBIK,0.0,0.803010238527193
ADOCBIK2,0.0,0.8030102385271904
ADOCBLS,0.8030102385271943,0.8030102385271909
ADOCBLabcpp,0.0,0.0
ADOCBLtex,0.0,0.0
ADPRDP,0.0,0.0
ADPT,11.07190682750291,11.071906827469517
ADSK,0.0,-6.3374016646645465e-12
ADSL1r,0.0,-1.980689783102689e-11
ADSL2r,0.0,-2.6203475458176585e-12
ADSS,0.0,-2.4044086582493587e-11
AEPPT,0.0,0.0
AGDC,0.0,-2.9459675405294306e-11
AGMHE,10.129638833952125,10.129638833952102
AGMT,0.0,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.0,0.0
AGPAT161,0.0,0.0
AGPAT180,0.0,3.4739495040149366
AGPAT181,0.0,0.0
AGPR,0.0,0.0
AHCYSNS_r,1.6060204770546174,1.6060204770452557
AHEXASE3,0.0,0.0
AHMMPS,0.0,-3.2453254892591317e-12
AICART,0.0,-3.5075567124027305e-12
AIHPDCOATA,6.947899008029895,6.9478990080298795
AIPDCOATA,0.0,0.0
AIRC4,0.0,-2.523926237707303e-11
AKGS,0.0,-2.5505330268826788e-11
AKGt2rpp,-132.80209256673308,2.2660014945932616
AKGtex,-132.8020925666822,2.26600149455752
ALAALA,0.18266644732218676,0.18266644732218648
ALAASP1c,0.0,-2.2300776078328393e-11
ALAASPabcpp,0.0,-1.0356435529599365e-11
ALAASPtex,0.0,-1.0356435529599365e-11
ALACI,-999.9999999999999,1000.0
ALAGLN1c,0.0,-1.1080318937544074e-11
ALAGLNabcpp,0.0,-1.0852498319349538e-11
ALAGLNtex,0.0,-1.0852498319349536e-11
ALAGLU1c,0.0,-1.050240751164865e-11
ALAGLUabcpp,0.0,-9.476923115121123e-12
ALAGLUtex,0.0,-9.476923115121122e-12
ALAGLY1c,0.0,-7.314071669133053e-12
ALAGLYabcpp,0.0,-9.150924515571925e-12
ALAGLYtex,0.0,-9.150924515571925e-12
ALAHIS1c,0.0,-1.0746873506990859e-11
ALAHISabcpp,0.0,-8.835847773269302e-12
ALAHIStex,0.0,-8.8358477732693e-12
ALALEU1c,0.0,-8.842269174267314e-12
ALALEUabcpp,0.0,-8.174846927985964e-12
ALALEUtex,0.0,-8.174846927985962e-12
ALAPAT4tepp,-1000.0,-716.5087615644188
ALAPGPL,0.0,-1.0694167938254332e-13
ALAR,716.5087615651051,1000.0
ALATA_L,-1000.0,-729.86381187655
ALATHR1c,0.0,-5.959189590542782e-12
ALATHRabcpp,0.0,-1.0061350065213502e-11
ALATHRtex,0.0,-1.0061350065213502e-11
ALA_Dtex,-999.6346671053557,-716.1434286699106
ALA_Ltex,-1000.0,-716.5087615644352
ALAt2pp,0.0,283.49123843541116
ALCD19,1.6938790023712487e-11,-3.6508859517093735e-11
ALCD2x,-999.9999999999999,-1000.0000000002077
ALDD2x,0.0,135.0680940616109
ALDD8x,0.0,-5.2107147880976275e-12
ALLTNt2rpp,0.0,0.0
ALLTNtex,0.0,0.0
