,minimum,maximum
ATVACYLGLUC_GLCAASE,0.0,-9.86821401768325e-11
ATVACYLGLUCt,0.0,-1.0687316729098212e-10
ATVETHGLUC_GLCAASE,0.0,-5.343177729964288e-11
ATVETHGLUCt,0.0,-4.205976261128974e-11
ATVLACGLUC_GLCAASE,0.0,-7.978556014297098e-11
ATVLACGLUCt,0.0,-9.184197343973433e-11
ATVLACte,0.0,-8.549853383278572e-11
BACOAAL,0.0,0.0
BAMPPALDOX,0.0,0.0
BDGGNSH,0.0,0.0
BDGSDGH,0.0,0.0
BFAPT,0.0,0.0
BGBGCGH,0.0,0.0
BGLA,0.0,0.0
BGLA1,0.0,-3.532173235496106e-11
BGSLGCGH,0.0,0.0
BHBtp,0.0,0.0
BHPM_GLC_GLCAASE,0.0,-4.608110128584076e-11
BHPM_GLCt,0.0,-3.7016163697123276e-11
BHPMte,0.0,-2.2055521918210907e-11
BIACt1,0.0,20.565057074450866
BIACt2,0.0,-1.7454325295137617e-11
BILR_355te,0.0,-2.0315875130464446e-11
BILR_M10_GLCAASE,0.0,-1.9416057826457655e-11
BILR_M10t,0.0,-1.9030318820845847e-11
BILR_M12_GLCAASE,0.0,-1.9025203958602194e-11
BILR_M12t,0.0,-1.9296082185923413e-11
BILR_M14te,0.0,-1.7301472104699414e-11
BILR_M15_GLCAASE,0.0,-1.8754517098804604e-11
BILR_M15t,0.0,-1.8754517098804604e-11
BILR_M16_GLCAASE,0.0,-1.9186434500624244e-11
BILR_M16t,0.0,-1.916821968186647e-11
BILR_M7te,0.0,-1.93476650426463e-11
BPNT,0.4142976244870291,0.4142976244870281
BSN_GLC_GLCAASE,0.0,-3.823718298574364e-11
BSN_GLCt,0.0,-1.9496041586813807e-11
BSNte,0.0,-1.9496041586813807e-11
BTCOADH,2.140347126858276e-11,1000.0
BTNCLi,0.0,-1.1216543454247308e-11
BTNabc,0.0,-1.3081971928071352e-11
BTS4,0.0,0.0
BUAMDH,0.0,0.0
BURTADH,0.0,0.0
BUTKr,-1000.0000000000001,-1000.0000000000202
BUTt2r,-1000.0000000000003,-1000.0000000000174
BZ_GLC_GLCAASE,0.0,-2.0847573946613233e-11
BZ_GLCt,0.0,-1.775639479906735e-11
BZte,0.0,-1.543686574873873e-11
CADVt,0.0,1000.0000000000001
CALDHOR,-1000.0,999.9999999999993
CALDOR,-1000.0,1000.0
CAP_NR,-1000.0,1000.0
CARIBUPGLU_St,0.0,-2.1561756481418923e-11
CARIBUP_S_GLCAASE,0.0,-1.5036946946957934e-11
CARIBUP_Ste,0.0,-1.5036946946957934e-11
CAt4i,0.41429762448702906,0.4142976244870283
CBIAT,0.4142976244870291,0.41429762448702734
CBL1abc,0.0,0.0
CBL2abc,0.0,0.0
CBMKr,-514.5622568826539,-6.795395956598457e-11
CBPS,0.0,-8.549468215405273e-12
CBZALDDH,0.0,0.0
CBZ_GLC_GLCAASE,0.0,-3.613877996716122e-11
CBZ_GLCt,0.0,-5.6815154740496315e-11
CBZte,0.0,-5.6815154740496315e-11
CCOAOAAL,0.0,0.0
CD6168_GLC_GLCAASE,0.0,-1.8196706699274082e-11
CD6168_GLCt,0.0,-1.1934243576475258e-11
CD6168te,0.0,-9.79096113246417e-12
CDHOFAL,0.0,0.0
CDPEAS,1.893846373378245e-11,0.0
CDPGLYCGPT,0.7249037718297187,0.7249037718297167
CDPMEK,40.95291544929378,40.95291544927251
CE5166OR,0.0,0.0
CEBALAOR,0.0,0.0
CELBpts,0.0,-1.4158678618083327e-11
CELYSOR,0.0,0.0
CFRLOHOR,0.0,0.0
CFTCL,0.0,0.0
CGLYabc,0.0,-1.3153289675203835e-11
CHAOR,0.0,0.0
CHLPHNCL_GLC_GLCAASE,0.0,-4.026735880242126e-11
CHLPHNCL_GLCt,0.0,-6.067637884907373e-11
CHLPHNCLte,0.0,1000.0
CHLabc,0.0,-1.204684315960806e-11
CHMSADC,0.0,0.0
CHMSAH,0.0,0.0
CHOLD,0.0,1000.0
CHOLDH,-1000.0,0.0
CHOLSH,0.0,0.0
CHOLabc,0.0,-1.9105335346114525e-11
CHORM,0.0,-4.0950370569292655e-12
CHORS,1.6571904979481176,1.6571904979441725
CHRPL,0.4142976244870291,0.414297624486426
CITL,0.0,-2.469829348681803e-11
CITRHi,0.0,-1.3863851795067606e-11
CITt2,0.0,999.9999999999783
CLCXB_C_GLC_GLCAASE,0.0,-1.373549970160003e-11
CLCXB_C_GLCt,0.0,-1.3652185241041588e-11
CLCXB_Cte,0.0,-1.3652185241041588e-11
CLCXB_GLC_GLCAASE,0.0,-2.773165322779303e-11
