,minimum,maximum
CZPtex,-1000.0,1000.0
Cuabcpp,0.38946505014687655,0.3894650501507261
Cut1pp,0.0,3.4282377472497435e-12
D5KGK,0.0,0.0
DAAD,0.0,1.399699830599367e-11
DADA,0.0,1.3848676726938014e-11
DADNt2rpp,-981.8844982487951,711.2882313904729
DAD_2tex,-981.8844982487983,711.2882313904701
DAGK120,0.0,0.0
DAGK140,0.0,7.628969298381369e-12
DAGK141,0.0,7.251820139366781e-12
DAGK160,0.0,7.598035101697371e-12
DAGK161,0.0,6.976377684285768e-12
DAGK180,0.0,0.0
DAGK181,0.0,5.456770663946294e-12
DALAt2rpp,-993.7084383211868,999.9999999999999
DAPAT,0.0,6.776198474512163e-12
DAPDA,0.0,0.0
DAPDC,0.0,3.2989387310124994e-12
DAPE,3.1457808394069215,3.145780839409826
DAPMDH,0.0,0.0
DASYN120,0.0,6.018831222116061e-12
DASYN140,0.0,6.262078379279578e-12
DASYN141,0.0,7.062794218375735e-12
DASYN160,0.0,6.726098307174069e-12
DASYN161,0.0,6.984762501031918e-12
DASYN180,5.357046799888833,5.357046799895818
DASYN181,0.0,6.8580787022465234e-12
DASYNAI15,0.0,6.5860919938334794e-12
DASYNAI17,5.357046799888833,5.357046799888838
DASYNI14,0.0,0.0
DASYNI15,0.0,0.0
DASYNI16,0.0,0.0
DASYNI17,5.357046799888833,5.357046799888824
DB4PS,1.5578602005875062,1.5578602005875035
DBTS,0.0,-1.4980252539722052e-12
DCTPD,0.0,4.639959838433253e-12
DCTPD2,0.0,1.1451745013690756e-11
DCYTD,0.0,1.3995790542211852e-11
DCYTt2rpp,-1.1403795036905223e-11,1.2290700595157485e-11
DCYTtex,-1.0494245280768654e-11,1.2290700595157484e-11
DDGALK,0.0,5.5300836776775835e-12
DDGLCNt2rpp,-999.9999999999999,5.350460719862885e-12
DDGLK,0.0,6.140372791546307e-12
DDPA,1.5578602005875057,1.5578602005941027
DDPGA,0.0,0.0
DDPGALA,0.0,6.526026765476065e-12
DFDCYTDDepp,0.0,1.14220726451261e-11
DFDCYTDtex,0.0,1.5060435940545092e-11
DFDURItex,-2.2956341371309876e-11,0.0
DGK1,-1.3289344832114515e-11,0.0
DGSNt2pp,0.0,1000.0
DGSNtex,0.0,1000.0
DHAD1,0.0,1000.0
DHAD2,0.0,1.1695801393011095e-11
DHBD,0.0,5.351551818538676e-12
DHBS,0.0,0.0
DHEDAA,1.53268406037739e-13,383.4851439776378
DHFOR2,0.0,0.0
DHFR,1.168395150440627,6.23603162242396
DHFS,1.1683951504406267,1.16839515044063
DHNAOT,0.0,-4.75447468301703e-13
DHNAS,0.0,7.674356324991056e-13
DHNPA,1.1683951504406267,1.1683951504406302
DHORD2,0.0,-1.1410739239240514e-11
DHORD5,0.0,1.6201457425430444e-11
DHORTS,1.9126572439108804e-12,0.0
DHPDO,0.0,383.48514397764274
DHPPDA,0.778930100293753,0.7789301002937548
DHPPDA2,0.0,0.0
DHPR,0.0,0.0
DHPS,1.1683951504285355,1.1683951504406287
DHQS,1.5578602005875102,1.5578602005860729
DHQTi,1.5578602005875102,1.557860200598732
DINSt2pp,0.0,999.9999999999999
DINtex,0.0,1000.0
DKDID,0.0,1.0956203181998843e-11
DKDID2,0.0,9.649157243858483e-12
DMATT,3.535245889553797,3.5352458895559145
DMPPS,0.0,1000.0
DMPPS2r,-1000.0,37.71930963465967
DMQMT,0.0,2.9023865092560995e-12
DMQMT2,0.389465050143739,0.38946505014689986
DMSOR1,0.0,0.0
DMSOR2,0.0,0.0
DMSORdmqpp,0.0,1000.0
DMSORmqpp,0.0,1000.0000000000008
DMSOtex,0.0,1000.0
DMStex,-1000.0,0.0
DM_4HBA,0.0,3.48143132610204e-12
DM_5DRIB,0.0,5.122084091547229e-12
DM_5MTR,0.0,7.603016714825175e-12
DM_AMOB,0.0,2.8537354068318144e-12
DM_HQN,0.0,406.5143325088083
DM_NA1,0.0,1000.0000000000001
DM_atp_c_,0.0,1.178013318404264e-11
DM_btn,0.0,1.674085518422847e-12
DM_dad_5,0.0,5.51854111943863e-12
DM_dhptd(c),0.7789301002937533,0.7789301002997329
DM_this[c],0.0,0.0
DNMPPA,1.1683951504406296,1.1683951504406311
DNTPPA,1.1683951504406296,1.1683951504406322
DOGULNR,0.0,1000.0000000000001
DOPA34DHPHEtpp,0.0,0.0
DOPAtex,0.0,0.0
DPCOAK,0.7789301002937621,0.7789301002991934
DPR,0.0,1.1379040875604546e-11
DRBK,0.0,5.622361254864248e-12
DRIBabcpp,0.0,5.649527540087442e-12
DRIBtex,0.0,5.649527540087442e-12
DRPA,0.0,706.220594918503
DSERt2rpp,0.0,2.5909306658360586e-11
DTMPK,5.067636471974102,5.067636471979262
DURIK1,-1.140658916677069e-11,5.067636471981077
DURIPP,-5.06763647198513,1000.0000000000169
DURIt2pp,0.0,1000.0
DURItex,0.0,1000.0000000000001
DUTPDP,0.0,9.611261740423867e-12
DXPRIr,37.71930963465115,37.71930963465722
DXPS,37.71930963465115,37.719309634657186
DXYTST,0.0,0.0
D_LACD,0.0,5.374646212484114e-11
D_LACt2pp,-1000.0,1000.0000000000011
EACPR1,0.0,9.065510509639674e-12
EACPR2,0.0,1.1793681468421627e-11
EAR100x,0.0,1.1754391182265244e-11
EAR10M11x,0.0,1.0304620478473425e-11
EAR10M12x,10.714093599777662,10.714093599779615
EAR11M12x,10.714093599777662,10.714093599779371
EAR120x,0.0,3.928525175020191e-12
EAR12M13x,0.0,0.0
EAR12M14x,10.714093599777662,10.714093599780265
EAR13M14x,10.714093599777662,10.714093599779702
EAR140x,0.0,968.5239541015685
EAR14M15x,0.0,0.0
EAR14M16x,10.714093599777664,10.714093599777685
EAR15M16x,10.714093599777664,10.714093599777682
EAR160x,0.0,3.4340891424764614e-12
EAR180x,0.0,1.1714880623669378e-11
EAR40x,-4.326000760415182e-12,4.8356043260194866e-12
EAR4M5x,0.0,0.0
EAR4M6x,10.714093599777662,10.714093599780263
EAR5M6x,10.714093599777662,10.714093599779835
EAR60x,0.0,2.181680283329998e-12
EAR6M7x,0.0,0.0
EAR6M8x,10.714093599777662,10.714093599779307
EAR7M8x,10.714093599777662,10.714093599779513
EAR80x,0.0,1.7186880822728843e-12
EAR8M10x,10.714093599777662,10.714093599778996
EAR8M9x,0.0,0.0
EAR9M10x,10.714093599777662,10.714093599779893
ECOAH1,-8.186855032371301e-12,0.0
ECOAH12,0.0,0.0
ECOAH3,0.0,0.0
ECOAH4,0.0,0.0
ECOAH5,0.0,0.0
ECOAH6,0.0,0.0
ECOAH7,0.0,0.0
ECOAH9,0.0,383.4851439776564
EDA,0.0,1000.0000000000094
EDD,-1.1283834387906644e-11,1000.0
EDTXS1,6.295209179687168,6.295209179687179
EDTXS2,3.145780839406921,3.145780839406923
EHGLAT,0.0,0.0
ENO,999.9999999999906,1000.0
ETHAAL,0.0,-1.7387793126463e-13
ETHAt2pp,0.0,2.230828110538744e-11
ETHAtex,0.0,2.2308281105387442e-11
ETOHt2rpp,-999.9999999999999,999.9999999999999
ETOHtex,-1000.0,1000.0
EX_12ppd_S(e),-1000.0,-616.5148560223329
EX_15dap(e),-8.22668169407564e-12,383.48514397765103
EX_2ddglcn(e),-1.0544866335396412e-11,999.9999999999998
EX_2dmmq8(e),-3.2804393057631302e-12,0.0
EX_34dhpha(e),-383.485143977664,-1.2261472483019119e-13
EX_34dhphe(e),0.0,0.0
EX_4abut(e),-1000.0000000000001,1000.0000000000036
EX_5asa(e),-1000.0000000000001,0.0
EX_5fura(e),0.0,2.3356116396217866e-11
EX_7a_czp(e),-999.9999999999981,1000.0000000000001
EX_ac(e),12.590418359364552,1000.0
EX_ac5asa(e),0.0,1000.0000000000001
EX_acald(e),-1000.0000000000001,1000.0000000000001
EX_acgam(e),-18.881980038200954,-9.137344838289908e-14
EX_acisnzd(e),-1000.0000000000001,1000.0000000000001
EX_acnam(e),-8.356569057502495e-12,0.0
EX_ade(e),0.0,0.0
EX_adn(e),-1000.0,693.1727296392635
EX_adocbl(e),-8.334721742803034e-17,4.0847217073196224e-12
EX_akg(e),-1000.0,1000.0
EX_ala_D(e),-999.9999999999999,993.7084383211862
EX_ala_L(e),-1000.0,1000.0
EX_alaasp(e),-8.266064007847338e-12,0.0
EX_alagln(e),-8.01740266894795e-12,0.0
EX_alaglu(e),-8.87926109003639e-12,0.0
EX_alagly(e),-7.474865314753524e-12,0.0
EX_alahis(e),-9.138870296975903e-12,0.0
EX_alaleu(e),-9.185253813064471e-12,0.0
EX_alathr(e),-9.178633300495664e-12,0.0
EX_alltn(e),0.0,0.0
EX_anzp(e),-999.9999999999998,1000.0
EX_arab_L(e),-7.443663740729183e-12,0.0
EX_arbt(e),-406.5143325088029,0.0
