,minimum,maximum
CU2tex,0.674027294221455,0.6740272942214558
CVM1GLUC_GLCAASEepp,0.0,1.8323308554336145e-11
CVM1GLUCtex,0.0,1.4746831611794657e-12
CVM23GLUC_GLCAASEepp,0.0,1.4746831611794657e-12
CVM23GLUCtex,0.0,1.64800045939427e-12
CYRDAS,0.0,5.335791034533152e-13
CYSDS,0.0,5.307715081241904e-12
CYSS,0.0,6.520080958343628
CYSS3r,0.3370136471107271,6.857094605454426
CYSTL,0.0,0.0
CYTBD2pp,0.0,5.43279996049511e-11
CYTBDpp,0.0,5.011397363755311e-11
CYTD,0.0,8.323859011260668e-12
CYTDK1,0.0,1.3214205003845732e-11
CYTDK2,0.0,1.3681865059771645e-11
CYTDK3,0.0,1.304828682796745e-11
CYTDK4,0.0,3.0822724790474296e-12
CYTK1,26.45503434810391,27.80308893654603
CYTK2,-5.779260898213938e-12,0.0
